"rules","support","confidence","coverage","lift","count"
"{40<PT<=60} => {FR<=3}",0.0681818181818182,0.333333333333333,0.204545454545455,2.44444444444444,6
"{FR<=3} => {0.2<ICA<=0.3}",0.0454545454545455,0.333333333333333,0.136363636363636,1.46666666666667,4
"{0.2<ICA<=0.3} => {FR<=3}",0.0454545454545455,0.2,0.227272727272727,1.46666666666667,4
"{FR<=3} => {25<MEM<=50}",0.0909090909090909,0.666666666666667,0.136363636363636,2.79365079365079,8
"{25<MEM<=50} => {FR<=3}",0.0909090909090909,0.380952380952381,0.238636363636364,2.79365079365079,8
"{FR<=3} => {15<RU<=25}",0.0340909090909091,0.25,0.136363636363636,1.04761904761905,3
"{FR<=3} => {0.1<ICA<=0.2}",0.0454545454545455,0.333333333333333,0.136363636363636,1.27536231884058,4
"{FR<=3} => {500<ST<=2500}",0.0454545454545455,0.333333333333333,0.136363636363636,1.22222222222222,4
"{FR<=3} => {ST<=100}",0.0681818181818182,0.5,0.136363636363636,1.69230769230769,6
"{ST<=100} => {FR<=3}",0.0681818181818182,0.230769230769231,0.295454545454545,1.69230769230769,6
"{FR<=3} => {1<MCD<=4}",0.0340909090909091,0.25,0.136363636363636,0.814814814814815,3
"{FR<=3} => {0.25<AL<=0.5}",0.102272727272727,0.75,0.136363636363636,2.12903225806452,9
"{0.25<AL<=0.5} => {FR<=3}",0.102272727272727,0.290322580645161,0.352272727272727,2.12903225806452,9
"{FR<=3} => {0.3<ICC<=0.4}",0.0568181818181818,0.416666666666667,0.136363636363636,1.18279569892473,5
"{FR<=3} => {0<CL<=0.25}",0.113636363636364,0.833333333333333,0.136363636363636,1.83333333333333,10
"{0<CL<=0.25} => {FR<=3}",0.113636363636364,0.25,0.454545454545455,1.83333333333333,10
"{FR<=3} => {20<PT<=40}",0.0681818181818182,0.5,0.136363636363636,1.04761904761905,6
"{FR<=3} => {QUALIFIED}",0.0681818181818182,0.5,0.136363636363636,1.02325581395349,6
"{FR<=3} => {DISQUALIFIED}",0.0681818181818182,0.5,0.136363636363636,1,6
"{FR<=3} => {RU FREE}",0.113636363636364,0.833333333333333,0.136363636363636,1.38364779874214,10
"{FR<=3} => {AA<=5}",0.125,0.916666666666667,0.136363636363636,1.46666666666667,11
"{AA<=5} => {FR<=3}",0.125,0.2,0.625,1.46666666666667,11
"{FR<=3} => {MCD<=1}",0.102272727272727,0.75,0.136363636363636,1.13793103448276,9
"{FR<=3} => {1000<EW<=1100}",0.113636363636364,0.833333333333333,0.136363636363636,1.14583333333333,10
"{FR<=3} => {70<TEMP<=80}",0.113636363636364,0.833333333333333,0.136363636363636,1.12820512820513,10
"{FR<=3} => {0<O<=15}",0.102272727272727,0.75,0.136363636363636,1.01538461538462,9
"{FR<=3} => {PRESS=1}",0.136363636363636,1,0.136363636363636,1.06024096385542,12
"{AA>25} => {ICC<=0.3}",0.0340909090909091,0.230769230769231,0.147727272727273,1.26923076923077,3
"{AA>25} => {125<MEM<=175}",0.0681818181818182,0.461538461538462,0.147727272727273,2.03076923076923,6
"{125<MEM<=175} => {AA>25}",0.0681818181818182,0.3,0.227272727272727,2.03076923076923,6
"{AA>25} => {0.25<CL<=0.5}",0.0795454545454545,0.538461538461538,0.147727272727273,1.97435897435897,7
"{0.25<CL<=0.5} => {AA>25}",0.0795454545454545,0.291666666666667,0.272727272727273,1.97435897435897,7
"{AA>25} => {85<IR<100}",0.0681818181818182,0.461538461538462,0.147727272727273,1.56213017751479,6
"{85<IR<100} => {AA>25}",0.0681818181818182,0.230769230769231,0.295454545454545,1.56213017751479,6
"{AA>25} => {1<MCD<=4}",0.0909090909090909,0.615384615384615,0.147727272727273,2.00569800569801,8
"{1<MCD<=4} => {AA>25}",0.0909090909090909,0.296296296296296,0.306818181818182,2.00569800569801,8
"{AA>25} => {100<ST<=500}",0.0568181818181818,0.384615384615385,0.147727272727273,1.20879120879121,5
"{AA>25} => {0.25<AL<=0.5}",0.0681818181818182,0.461538461538462,0.147727272727273,1.31017369727047,6
"{AA>25} => {FR>24}",0.136363636363636,0.923076923076923,0.147727272727273,2.1954261954262,12
"{FR>24} => {AA>25}",0.136363636363636,0.324324324324324,0.420454545454545,2.1954261954262,12
"{AA>25} => {0<CL<=0.25}",0.0454545454545455,0.307692307692308,0.147727272727273,0.676923076923077,4
"{AA>25} => {QUALIFIED}",0.125,0.846153846153846,0.147727272727273,1.73166368515206,11
"{QUALIFIED} => {AA>25}",0.125,0.255813953488372,0.488636363636364,1.73166368515206,11
"{AA>25} => {50<MEM<=125}",0.0795454545454545,0.538461538461538,0.147727272727273,1.07692307692308,7
"{AA>25} => {RU FREE}",0.147727272727273,1,0.147727272727273,1.66037735849057,13
"{RU FREE} => {AA>25}",0.147727272727273,0.245283018867925,0.602272727272727,1.66037735849057,13
"{AA>25} => {MCD<=1}",0.0340909090909091,0.230769230769231,0.147727272727273,0.350132625994695,3
"{AA>25} => {1000<EW<=1100}",0.147727272727273,1,0.147727272727273,1.375,13
"{1000<EW<=1100} => {AA>25}",0.147727272727273,0.203125,0.727272727272727,1.375,13
"{AA>25} => {70<TEMP<=80}",0.0909090909090909,0.615384615384615,0.147727272727273,0.833136094674556,8
"{AA>25} => {0<O<=15}",0.136363636363636,0.923076923076923,0.147727272727273,1.24970414201183,12
"{AA>25} => {PRESS=1}",0.136363636363636,0.923076923076923,0.147727272727273,0.978683966635774,12
"{1<AL<=1.5} => {ICC<=0.3}",0.0454545454545455,0.266666666666667,0.170454545454545,1.46666666666667,4
"{ICC<=0.3} => {1<AL<=1.5}",0.0454545454545455,0.25,0.181818181818182,1.46666666666667,4
"{1<AL<=1.5} => {0.4<ICC<=0.5}",0.0568181818181818,0.333333333333333,0.170454545454545,1.72549019607843,5
"{0.4<ICC<=0.5} => {1<AL<=1.5}",0.0568181818181818,0.294117647058824,0.193181818181818,1.72549019607843,5
"{1<AL<=1.5} => {40<PT<=60}",0.0681818181818182,0.4,0.170454545454545,1.95555555555556,6
"{40<PT<=60} => {1<AL<=1.5}",0.0681818181818182,0.333333333333333,0.204545454545455,1.95555555555556,6
"{1<AL<=1.5} => {3<FR<=6}",0.0568181818181818,0.333333333333333,0.170454545454545,1.62962962962963,5
"{3<FR<=6} => {1<AL<=1.5}",0.0568181818181818,0.277777777777778,0.204545454545455,1.62962962962963,5
"{1<AL<=1.5} => {5<AA<=25}",0.0454545454545455,0.266666666666667,0.170454545454545,1.23508771929825,4
"{5<AA<=25} => {1<AL<=1.5}",0.0454545454545455,0.210526315789474,0.215909090909091,1.23508771929825,4
"{1<AL<=1.5} => {125<MEM<=175}",0.0340909090909091,0.2,0.170454545454545,0.88,3
"{1<AL<=1.5} => {0.2<ICA<=0.3}",0.0681818181818182,0.4,0.170454545454545,1.76,6
"{0.2<ICA<=0.3} => {1<AL<=1.5}",0.0681818181818182,0.3,0.227272727272727,1.76,6
"{1<AL<=1.5} => {6<FR<=24}",0.0795454545454545,0.466666666666667,0.170454545454545,2.05333333333333,7
"{6<FR<=24} => {1<AL<=1.5}",0.0795454545454545,0.35,0.227272727272727,2.05333333333333,7
"{1<AL<=1.5} => {15<RU<=25}",0.0340909090909091,0.2,0.170454545454545,0.838095238095238,3
"{1<AL<=1.5} => {900<EW<=1000}",0.0454545454545455,0.266666666666667,0.170454545454545,1.06666666666667,4
"{1<AL<=1.5} => {0<RU<=25}",0.0681818181818182,0.4,0.170454545454545,1.5304347826087,6
"{0<RU<=25} => {1<AL<=1.5}",0.0681818181818182,0.260869565217391,0.261363636363636,1.5304347826087,6
"{1<AL<=1.5} => {CL>0.5}",0.0340909090909091,0.2,0.170454545454545,0.765217391304348,3
"{1<AL<=1.5} => {500<ST<=2500}",0.0568181818181818,0.333333333333333,0.170454545454545,1.22222222222222,5
"{500<ST<=2500} => {1<AL<=1.5}",0.0568181818181818,0.208333333333333,0.272727272727273,1.22222222222222,5
"{1<AL<=1.5} => {0.25<CL<=0.5}",0.0568181818181818,0.333333333333333,0.170454545454545,1.22222222222222,5
"{0.25<CL<=0.5} => {1<AL<=1.5}",0.0568181818181818,0.208333333333333,0.272727272727273,1.22222222222222,5
"{1<AL<=1.5} => {50<IR<=75}",0.0454545454545455,0.266666666666667,0.170454545454545,0.938666666666667,4
"{1<AL<=1.5} => {ST<=100}",0.0795454545454545,0.466666666666667,0.170454545454545,1.57948717948718,7
"{ST<=100} => {1<AL<=1.5}",0.0795454545454545,0.269230769230769,0.295454545454545,1.57948717948718,7
"{1<AL<=1.5} => {85<IR<100}",0.0681818181818182,0.4,0.170454545454545,1.35384615384615,6
"{85<IR<100} => {1<AL<=1.5}",0.0681818181818182,0.230769230769231,0.295454545454545,1.35384615384615,6
"{1<AL<=1.5} => {0.3<ICC<=0.4}",0.0340909090909091,0.2,0.170454545454545,0.567741935483871,3
"{1<AL<=1.5} => {FR>24}",0.0340909090909091,0.2,0.170454545454545,0.475675675675676,3
"{1<AL<=1.5} => {0<CL<=0.25}",0.0795454545454545,0.466666666666667,0.170454545454545,1.02666666666667,7
"{1<AL<=1.5} => {20<PT<=40}",0.0568181818181818,0.333333333333333,0.170454545454545,0.698412698412698,5
"{1<AL<=1.5} => {QUALIFIED}",0.0909090909090909,0.533333333333333,0.170454545454545,1.09147286821705,8
"{1<AL<=1.5} => {50<MEM<=125}",0.102272727272727,0.6,0.170454545454545,1.2,9
"{50<MEM<=125} => {1<AL<=1.5}",0.102272727272727,0.204545454545455,0.5,1.2,9
"{1<AL<=1.5} => {DISQUALIFIED}",0.0795454545454545,0.466666666666667,0.170454545454545,0.933333333333333,7
"{1<AL<=1.5} => {RU FREE}",0.0909090909090909,0.533333333333333,0.170454545454545,0.885534591194968,8
"{1<AL<=1.5} => {AA<=5}",0.113636363636364,0.666666666666667,0.170454545454545,1.06666666666667,10
"{1<AL<=1.5} => {MCD<=1}",0.147727272727273,0.866666666666667,0.170454545454545,1.31494252873563,13
"{MCD<=1} => {1<AL<=1.5}",0.147727272727273,0.224137931034483,0.659090909090909,1.31494252873563,13
"{1<AL<=1.5} => {1000<EW<=1100}",0.113636363636364,0.666666666666667,0.170454545454545,0.916666666666667,10
"{1<AL<=1.5} => {70<TEMP<=80}",0.113636363636364,0.666666666666667,0.170454545454545,0.902564102564103,10
"{1<AL<=1.5} => {0<O<=15}",0.136363636363636,0.8,0.170454545454545,1.08307692307692,12
"{1<AL<=1.5} => {PRESS=1}",0.147727272727273,0.866666666666667,0.170454545454545,0.918875502008032,13
"{ICC<=0.3} => {40<PT<=60}",0.0795454545454545,0.4375,0.181818181818182,2.13888888888889,7
"{40<PT<=60} => {ICC<=0.3}",0.0795454545454545,0.388888888888889,0.204545454545455,2.13888888888889,7
"{ICC<=0.3} => {3<FR<=6}",0.0795454545454545,0.4375,0.181818181818182,2.13888888888889,7
"{3<FR<=6} => {ICC<=0.3}",0.0795454545454545,0.388888888888889,0.204545454545455,2.13888888888889,7
"{ICC<=0.3} => {5<AA<=25}",0.0454545454545455,0.25,0.181818181818182,1.15789473684211,4
"{5<AA<=25} => {ICC<=0.3}",0.0454545454545455,0.210526315789474,0.215909090909091,1.15789473684211,4
"{ICC<=0.3} => {125<MEM<=175}",0.0795454545454545,0.4375,0.181818181818182,1.925,7
"{125<MEM<=175} => {ICC<=0.3}",0.0795454545454545,0.35,0.227272727272727,1.925,7
"{ICC<=0.3} => {0.2<ICA<=0.3}",0.0454545454545455,0.25,0.181818181818182,1.1,4
"{0.2<ICA<=0.3} => {ICC<=0.3}",0.0454545454545455,0.2,0.227272727272727,1.1,4
"{ICC<=0.3} => {900<EW<=1000}",0.0454545454545455,0.25,0.181818181818182,1,4
"{ICC<=0.3} => {0<RU<=25}",0.0681818181818182,0.375,0.181818181818182,1.43478260869565,6
"{0<RU<=25} => {ICC<=0.3}",0.0681818181818182,0.260869565217391,0.261363636363636,1.43478260869565,6
"{ICC<=0.3} => {CL>0.5}",0.0681818181818182,0.375,0.181818181818182,1.43478260869565,6
"{CL>0.5} => {ICC<=0.3}",0.0681818181818182,0.260869565217391,0.261363636363636,1.43478260869565,6
"{ICC<=0.3} => {AL>1.5}",0.0795454545454545,0.4375,0.181818181818182,1.67391304347826,7
"{AL>1.5} => {ICC<=0.3}",0.0795454545454545,0.304347826086957,0.261363636363636,1.67391304347826,7
"{ICC<=0.3} => {0.1<ICA<=0.2}",0.113636363636364,0.625,0.181818181818182,2.39130434782609,10
"{0.1<ICA<=0.2} => {ICC<=0.3}",0.113636363636364,0.434782608695652,0.261363636363636,2.39130434782609,10
"{ICC<=0.3} => {500<ST<=2500}",0.0909090909090909,0.5,0.181818181818182,1.83333333333333,8
"{500<ST<=2500} => {ICC<=0.3}",0.0909090909090909,0.333333333333333,0.272727272727273,1.83333333333333,8
"{ICC<=0.3} => {0.25<CL<=0.5}",0.0454545454545455,0.25,0.181818181818182,0.916666666666667,4
"{ICC<=0.3} => {50<IR<=75}",0.0795454545454545,0.4375,0.181818181818182,1.54,7
"{50<IR<=75} => {ICC<=0.3}",0.0795454545454545,0.28,0.284090909090909,1.54,7
"{ICC<=0.3} => {ST<=100}",0.0568181818181818,0.3125,0.181818181818182,1.05769230769231,5
"{ICC<=0.3} => {85<IR<100}",0.0909090909090909,0.5,0.181818181818182,1.69230769230769,8
"{85<IR<100} => {ICC<=0.3}",0.0909090909090909,0.307692307692308,0.295454545454545,1.69230769230769,8
"{ICC<=0.3} => {1<MCD<=4}",0.113636363636364,0.625,0.181818181818182,2.03703703703704,10
"{1<MCD<=4} => {ICC<=0.3}",0.113636363636364,0.37037037037037,0.306818181818182,2.03703703703704,10
"{ICC<=0.3} => {FR>24}",0.0795454545454545,0.4375,0.181818181818182,1.04054054054054,7
"{ICC<=0.3} => {0<CL<=0.25}",0.0681818181818182,0.375,0.181818181818182,0.825,6
"{ICC<=0.3} => {20<PT<=40}",0.0568181818181818,0.3125,0.181818181818182,0.654761904761905,5
"{ICC<=0.3} => {QUALIFIED}",0.102272727272727,0.5625,0.181818181818182,1.15116279069767,9
"{QUALIFIED} => {ICC<=0.3}",0.102272727272727,0.209302325581395,0.488636363636364,1.15116279069767,9
"{ICC<=0.3} => {50<MEM<=125}",0.0795454545454545,0.4375,0.181818181818182,0.875,7
"{ICC<=0.3} => {DISQUALIFIED}",0.0795454545454545,0.4375,0.181818181818182,0.875,7
"{ICC<=0.3} => {RU FREE}",0.113636363636364,0.625,0.181818181818182,1.0377358490566,10
"{ICC<=0.3} => {AA<=5}",0.102272727272727,0.5625,0.181818181818182,0.9,9
"{ICC<=0.3} => {MCD<=1}",0.0681818181818182,0.375,0.181818181818182,0.568965517241379,6
"{ICC<=0.3} => {1000<EW<=1100}",0.125,0.6875,0.181818181818182,0.9453125,11
"{ICC<=0.3} => {70<TEMP<=80}",0.170454545454545,0.9375,0.181818181818182,1.26923076923077,15
"{70<TEMP<=80} => {ICC<=0.3}",0.170454545454545,0.230769230769231,0.738636363636364,1.26923076923077,15
"{ICC<=0.3} => {0<O<=15}",0.147727272727273,0.8125,0.181818181818182,1.1,13
"{0<O<=15} => {ICC<=0.3}",0.147727272727273,0.2,0.738636363636364,1.1,13
"{ICC<=0.3} => {PRESS=1}",0.147727272727273,0.8125,0.181818181818182,0.86144578313253,13
"{0.4<ICC<=0.5} => {40<PT<=60}",0.0454545454545455,0.235294117647059,0.193181818181818,1.15032679738562,4
"{40<PT<=60} => {0.4<ICC<=0.5}",0.0454545454545455,0.222222222222222,0.204545454545455,1.15032679738562,4
"{0.4<ICC<=0.5} => {125<MEM<=175}",0.0568181818181818,0.294117647058824,0.193181818181818,1.29411764705882,5
"{125<MEM<=175} => {0.4<ICC<=0.5}",0.0568181818181818,0.25,0.227272727272727,1.29411764705882,5
"{0.4<ICC<=0.5} => {0.2<ICA<=0.3}",0.0795454545454545,0.411764705882353,0.193181818181818,1.81176470588235,7
"{0.2<ICA<=0.3} => {0.4<ICC<=0.5}",0.0795454545454545,0.35,0.227272727272727,1.81176470588235,7
"{0.4<ICC<=0.5} => {6<FR<=24}",0.113636363636364,0.588235294117647,0.193181818181818,2.58823529411765,10
"{6<FR<=24} => {0.4<ICC<=0.5}",0.113636363636364,0.5,0.227272727272727,2.58823529411765,10
"{0.4<ICC<=0.5} => {15<RU<=25}",0.0568181818181818,0.294117647058824,0.193181818181818,1.23249299719888,5
"{15<RU<=25} => {0.4<ICC<=0.5}",0.0568181818181818,0.238095238095238,0.238636363636364,1.23249299719888,5
"{0.4<ICC<=0.5} => {900<EW<=1000}",0.0454545454545455,0.235294117647059,0.193181818181818,0.941176470588235,4
"{0.4<ICC<=0.5} => {CL>0.5}",0.0454545454545455,0.235294117647059,0.193181818181818,0.900255754475703,4
"{0.4<ICC<=0.5} => {AL>1.5}",0.0454545454545455,0.235294117647059,0.193181818181818,0.900255754475703,4
"{0.4<ICC<=0.5} => {0.25<CL<=0.5}",0.0568181818181818,0.294117647058824,0.193181818181818,1.07843137254902,5
"{0.25<CL<=0.5} => {0.4<ICC<=0.5}",0.0568181818181818,0.208333333333333,0.272727272727273,1.07843137254902,5
"{0.4<ICC<=0.5} => {ST<=100}",0.0795454545454545,0.411764705882353,0.193181818181818,1.39366515837104,7
"{ST<=100} => {0.4<ICC<=0.5}",0.0795454545454545,0.269230769230769,0.295454545454545,1.39366515837104,7
"{0.4<ICC<=0.5} => {85<IR<100}",0.0681818181818182,0.352941176470588,0.193181818181818,1.19457013574661,6
"{85<IR<100} => {0.4<ICC<=0.5}",0.0681818181818182,0.230769230769231,0.295454545454545,1.19457013574661,6
"{0.4<ICC<=0.5} => {100<ST<=500}",0.0909090909090909,0.470588235294118,0.193181818181818,1.47899159663866,8
"{100<ST<=500} => {0.4<ICC<=0.5}",0.0909090909090909,0.285714285714286,0.318181818181818,1.47899159663866,8
"{0.4<ICC<=0.5} => {0.25<AL<=0.5}",0.0681818181818182,0.352941176470588,0.193181818181818,1.00189753320683,6
"{0.4<ICC<=0.5} => {FR>24}",0.0568181818181818,0.294117647058824,0.193181818181818,0.699523052464229,5
"{0.4<ICC<=0.5} => {0<CL<=0.25}",0.0909090909090909,0.470588235294118,0.193181818181818,1.03529411764706,8
"{0<CL<=0.25} => {0.4<ICC<=0.5}",0.0909090909090909,0.2,0.454545454545455,1.03529411764706,8
"{0.4<ICC<=0.5} => {20<PT<=40}",0.113636363636364,0.588235294117647,0.193181818181818,1.23249299719888,10
"{20<PT<=40} => {0.4<ICC<=0.5}",0.113636363636364,0.238095238095238,0.477272727272727,1.23249299719888,10
"{0.4<ICC<=0.5} => {QUALIFIED}",0.0795454545454545,0.411764705882353,0.193181818181818,0.842681258549932,7
"{0.4<ICC<=0.5} => {50<MEM<=125}",0.0909090909090909,0.470588235294118,0.193181818181818,0.941176470588235,8
"{0.4<ICC<=0.5} => {DISQUALIFIED}",0.113636363636364,0.588235294117647,0.193181818181818,1.17647058823529,10
"{DISQUALIFIED} => {0.4<ICC<=0.5}",0.113636363636364,0.227272727272727,0.5,1.17647058823529,10
"{0.4<ICC<=0.5} => {RU FREE}",0.136363636363636,0.705882352941177,0.193181818181818,1.17203107658158,12
"{RU FREE} => {0.4<ICC<=0.5}",0.136363636363636,0.226415094339623,0.602272727272727,1.17203107658158,12
"{0.4<ICC<=0.5} => {AA<=5}",0.170454545454545,0.882352941176471,0.193181818181818,1.41176470588235,15
"{AA<=5} => {0.4<ICC<=0.5}",0.170454545454545,0.272727272727273,0.625,1.41176470588235,15
"{0.4<ICC<=0.5} => {MCD<=1}",0.181818181818182,0.941176470588235,0.193181818181818,1.42799188640974,16
"{MCD<=1} => {0.4<ICC<=0.5}",0.181818181818182,0.275862068965517,0.659090909090909,1.42799188640974,16
"{0.4<ICC<=0.5} => {1000<EW<=1100}",0.147727272727273,0.764705882352941,0.193181818181818,1.05147058823529,13
"{1000<EW<=1100} => {0.4<ICC<=0.5}",0.147727272727273,0.203125,0.727272727272727,1.05147058823529,13
"{0.4<ICC<=0.5} => {70<TEMP<=80}",0.147727272727273,0.764705882352941,0.193181818181818,1.03529411764706,13
"{70<TEMP<=80} => {0.4<ICC<=0.5}",0.147727272727273,0.2,0.738636363636364,1.03529411764706,13
"{0.4<ICC<=0.5} => {0<O<=15}",0.136363636363636,0.705882352941177,0.193181818181818,0.955656108597285,12
"{0.4<ICC<=0.5} => {PRESS=1}",0.193181818181818,1,0.193181818181818,1.06024096385542,17
"{PRESS=1} => {0.4<ICC<=0.5}",0.193181818181818,0.204819277108434,0.943181818181818,1.06024096385542,17
"{40<PT<=60} => {5<AA<=25}",0.0681818181818182,0.333333333333333,0.204545454545455,1.54385964912281,6
"{5<AA<=25} => {40<PT<=60}",0.0681818181818182,0.315789473684211,0.215909090909091,1.54385964912281,6
"{40<PT<=60} => {125<MEM<=175}",0.0795454545454545,0.388888888888889,0.204545454545455,1.71111111111111,7
"{125<MEM<=175} => {40<PT<=60}",0.0795454545454545,0.35,0.227272727272727,1.71111111111111,7
"{40<PT<=60} => {0.2<ICA<=0.3}",0.0795454545454545,0.388888888888889,0.204545454545455,1.71111111111111,7
"{0.2<ICA<=0.3} => {40<PT<=60}",0.0795454545454545,0.35,0.227272727272727,1.71111111111111,7
"{40<PT<=60} => {6<FR<=24}",0.0454545454545455,0.222222222222222,0.204545454545455,0.977777777777778,4
"{6<FR<=24} => {40<PT<=60}",0.0454545454545455,0.2,0.227272727272727,0.977777777777778,4
"{40<PT<=60} => {25<MEM<=50}",0.0795454545454545,0.388888888888889,0.204545454545455,1.62962962962963,7
"{25<MEM<=50} => {40<PT<=60}",0.0795454545454545,0.333333333333333,0.238636363636364,1.62962962962963,7
"{40<PT<=60} => {15<RU<=25}",0.0454545454545455,0.222222222222222,0.204545454545455,0.931216931216931,4
"{40<PT<=60} => {CL>0.5}",0.0454545454545455,0.222222222222222,0.204545454545455,0.85024154589372,4
"{40<PT<=60} => {AL>1.5}",0.0681818181818182,0.333333333333333,0.204545454545455,1.27536231884058,6
"{AL>1.5} => {40<PT<=60}",0.0681818181818182,0.260869565217391,0.261363636363636,1.27536231884058,6
"{40<PT<=60} => {500<ST<=2500}",0.0454545454545455,0.222222222222222,0.204545454545455,0.814814814814815,4
"{40<PT<=60} => {0.25<CL<=0.5}",0.0568181818181818,0.277777777777778,0.204545454545455,1.01851851851852,5
"{0.25<CL<=0.5} => {40<PT<=60}",0.0568181818181818,0.208333333333333,0.272727272727273,1.01851851851852,5
"{40<PT<=60} => {ST<=100}",0.147727272727273,0.722222222222222,0.204545454545455,2.44444444444444,13
"{ST<=100} => {40<PT<=60}",0.147727272727273,0.5,0.295454545454545,2.44444444444444,13
"{40<PT<=60} => {85<IR<100}",0.0909090909090909,0.444444444444444,0.204545454545455,1.5042735042735,8
"{85<IR<100} => {40<PT<=60}",0.0909090909090909,0.307692307692308,0.295454545454545,1.5042735042735,8
"{40<PT<=60} => {1<MCD<=4}",0.0681818181818182,0.333333333333333,0.204545454545455,1.08641975308642,6
"{1<MCD<=4} => {40<PT<=60}",0.0681818181818182,0.222222222222222,0.306818181818182,1.08641975308642,6
"{40<PT<=60} => {0.25<AL<=0.5}",0.0454545454545455,0.222222222222222,0.204545454545455,0.630824372759857,4
"{40<PT<=60} => {FR>24}",0.0681818181818182,0.333333333333333,0.204545454545455,0.792792792792793,6
"{40<PT<=60} => {0<CL<=0.25}",0.102272727272727,0.5,0.204545454545455,1.1,9
"{0<CL<=0.25} => {40<PT<=60}",0.102272727272727,0.225,0.454545454545455,1.1,9
"{40<PT<=60} => {QUALIFIED}",0.0909090909090909,0.444444444444444,0.204545454545455,0.909560723514212,8
"{40<PT<=60} => {DISQUALIFIED}",0.113636363636364,0.555555555555556,0.204545454545455,1.11111111111111,10
"{DISQUALIFIED} => {40<PT<=60}",0.113636363636364,0.227272727272727,0.5,1.11111111111111,10
"{40<PT<=60} => {RU FREE}",0.181818181818182,0.888888888888889,0.204545454545455,1.47589098532495,16
"{RU FREE} => {40<PT<=60}",0.181818181818182,0.30188679245283,0.602272727272727,1.47589098532495,16
"{40<PT<=60} => {AA<=5}",0.136363636363636,0.666666666666667,0.204545454545455,1.06666666666667,12
"{AA<=5} => {40<PT<=60}",0.136363636363636,0.218181818181818,0.625,1.06666666666667,12
"{40<PT<=60} => {MCD<=1}",0.136363636363636,0.666666666666667,0.204545454545455,1.01149425287356,12
"{MCD<=1} => {40<PT<=60}",0.136363636363636,0.206896551724138,0.659090909090909,1.01149425287356,12
"{40<PT<=60} => {1000<EW<=1100}",0.193181818181818,0.944444444444444,0.204545454545455,1.29861111111111,17
"{1000<EW<=1100} => {40<PT<=60}",0.193181818181818,0.265625,0.727272727272727,1.29861111111111,17
"{40<PT<=60} => {70<TEMP<=80}",0.181818181818182,0.888888888888889,0.204545454545455,1.2034188034188,16
"{70<TEMP<=80} => {40<PT<=60}",0.181818181818182,0.246153846153846,0.738636363636364,1.2034188034188,16
"{40<PT<=60} => {0<O<=15}",0.159090909090909,0.777777777777778,0.204545454545455,1.05299145299145,14
"{0<O<=15} => {40<PT<=60}",0.159090909090909,0.215384615384615,0.738636363636364,1.05299145299145,14
"{40<PT<=60} => {PRESS=1}",0.170454545454545,0.833333333333333,0.204545454545455,0.883534136546185,15
"{3<FR<=6} => {0.2<ICA<=0.3}",0.0568181818181818,0.277777777777778,0.204545454545455,1.22222222222222,5
"{0.2<ICA<=0.3} => {3<FR<=6}",0.0568181818181818,0.25,0.227272727272727,1.22222222222222,5
"{3<FR<=6} => {25<MEM<=50}",0.0454545454545455,0.222222222222222,0.204545454545455,0.931216931216931,4
"{3<FR<=6} => {900<EW<=1000}",0.170454545454545,0.833333333333333,0.204545454545455,3.33333333333333,15
"{900<EW<=1000} => {3<FR<=6}",0.170454545454545,0.681818181818182,0.25,3.33333333333333,15
"{3<FR<=6} => {0<RU<=25}",0.170454545454545,0.833333333333333,0.204545454545455,3.18840579710145,15
"{0<RU<=25} => {3<FR<=6}",0.170454545454545,0.652173913043478,0.261363636363636,3.18840579710145,15
"{3<FR<=6} => {0.1<ICA<=0.2}",0.147727272727273,0.722222222222222,0.204545454545455,2.76328502415459,13
"{0.1<ICA<=0.2} => {3<FR<=6}",0.147727272727273,0.565217391304348,0.261363636363636,2.76328502415459,13
"{3<FR<=6} => {500<ST<=2500}",0.125,0.611111111111111,0.204545454545455,2.24074074074074,11
"{500<ST<=2500} => {3<FR<=6}",0.125,0.458333333333333,0.272727272727273,2.24074074074074,11
"{3<FR<=6} => {50<IR<=75}",0.181818181818182,0.888888888888889,0.204545454545455,3.12888888888889,16
"{50<IR<=75} => {3<FR<=6}",0.181818181818182,0.64,0.284090909090909,3.12888888888889,16
"{3<FR<=6} => {1<MCD<=4}",0.125,0.611111111111111,0.204545454545455,1.9917695473251,11
"{1<MCD<=4} => {3<FR<=6}",0.125,0.407407407407407,0.306818181818182,1.9917695473251,11
"{3<FR<=6} => {0.25<AL<=0.5}",0.125,0.611111111111111,0.204545454545455,1.73476702508961,11
"{0.25<AL<=0.5} => {3<FR<=6}",0.125,0.354838709677419,0.352272727272727,1.73476702508961,11
"{3<FR<=6} => {0.3<ICC<=0.4}",0.113636363636364,0.555555555555556,0.204545454545455,1.57706093189964,10
"{0.3<ICC<=0.4} => {3<FR<=6}",0.113636363636364,0.32258064516129,0.352272727272727,1.57706093189964,10
"{3<FR<=6} => {0<CL<=0.25}",0.193181818181818,0.944444444444444,0.204545454545455,2.07777777777778,17
"{0<CL<=0.25} => {3<FR<=6}",0.193181818181818,0.425,0.454545454545455,2.07777777777778,17
"{3<FR<=6} => {20<PT<=40}",0.170454545454545,0.833333333333333,0.204545454545455,1.74603174603175,15
"{20<PT<=40} => {3<FR<=6}",0.170454545454545,0.357142857142857,0.477272727272727,1.74603174603175,15
