,Operating Temperature (℃),Flow Rate (mL min-1),Active Area (cm2),Ir wt. %,Ru wt.%,O wt. %,I/C in Anode,Pt wt. %,I/C in Cathode,Anode Precious Metal Loading (mg cm-2 Ir/Ru/Pt/Pd),Cathode Precious Metal Loading (mg cm-2 Pt/Pd),Membrane Thickness (μm),EW,Current at 1.7 V
428,60.0,25.0,4.0,85.52915767,0.0,14.47084233,0.15,40.0,0.2,0.641468683,0.6,175.0,1100.0,0.51565
140,25.0,29.54840386,1.0,85.73,0.0,14.27,0.176470588,20.0,0.176470588,1.7146,0.5,125.0,1100.0,0.26717
83,80.0,40.0,5.0,85.52915767,0.0,14.47084233,0.67,40.0,0.67,0.2,0.5,125.0,1100.0,0.56111
558,80.0,5.0,5.0,75.0,0.0,17.61955664,0.25,45.8,0.25,1.75,0.2,50.0,1100.0,2.50814
116,80.0,50.0,4.0,85.52915767,0.0,14.47084233,0.25,20.0,0.428571429,0.38,0.2,50.0,1100.0,2.23899
465,60.0,18.4106625,4.0,85.52915767,0.0,14.47084233,0.176,40.0,0.299,0.74838013,1.0,175.0,1100.0,0.58433
46,80.0,68.19816646,15.06164193,85.52915767,0.0,14.47084233,1.666666667,20.0,1.304913997,0.256587473,0.742630275,175.0,1100.0,0.90533831
41,40.0,100.0,5.29,100.0,0.0,0.0,4.545454545,100.0,3.0,0.55,0.5,175.0,1100.0,0.50232918
146,80.0,164.0100052,63.49363399,90.5,0.0,0.0,1.262861313,100.0,3.166666667,0.1,0.64527732,118.983882,1100.0,1.66209
552,80.0,300.0,25.0,85.52915767,0.0,14.47084233,0.3,47.0,0.2385,0.1,0.1,175.0,1100.0,1.2716
220,28.0,60.0,25.0,0.0,60.3,23.9,0.661053715,30.0,0.380369801,3.0,0.7,125.0,1100.0,0.00566
356,80.0,3.333333333,25.0,85.52915767,0.0,14.47084233,0.11,46.0,0.35,0.342116631,0.25,125.0,1100.0,0.8513
167,70.0,4.0,10.63367693,25.6587473,0.0,32.341,0.5,30.0,0.5,0.256587473,1.0,125.0,1100.0,0.12001
455,30.0,4.0,5.0,74.37742114,16.76812396,8.854454898,0.2,30.0,0.3,0.36458218,0.1,90.0,1000.0,0.54745
482,80.0,40.0,3.645,51.42857143,0.0,15.97069593,0.283960741,40.0,0.324856585,0.514285714,0.5,175.0,1100.0,0.49162
294,40.0,4.0,5.0,85.52915767,0.0,14.47084233,0.25,30.0,0.5,1.282937365,0.5,125.0,1100.0,0.651
12,80.0,1.5,5.0,40.0,0.0,0.0,0.281176263,46.0,0.546633737,0.4,0.184,50.0,1100.0,0.74615
351,60.0,79.57353151,25.0,79.37854279,2.460646234,15.82845943,1.425,46.1,0.37,1.227587835,0.4,175.0,1100.0,0.41181
424,90.0,15.0,4.0,85.52915767,0.0,14.47084233,0.0,46.3,0.438682321,0.462011404,0.4,50.8,1100.0,0.83007
573,80.0,133.8868696,50.0,74.57142857,0.0,17.63723082,0.52331276,56.65162919,1.630061366,1.491428571,0.4,125.0,1100.0,0.93685
525,30.0,6.795267144,5.0,85.52915767,0.0,14.47084233,0.25,40.0,0.5,0.4,0.1,90.0,980.0,0.58209
440,120.0,15.0,6.25,85.52915767,0.0,14.47084233,0.0,46.5,0.57162082,2.305618056,0.4,50.0,1100.0,0.69631
172,90.0,8.988187269,5.181006485,80.595,0.0,19.4,0.363278133,30.0,0.485953041,1.6119,0.6,122.8596877,1100.0,1.1375
233,55.0,40.11437804,8.0,68.33,15.4,16.27,0.416568174,40.0,0.255521318,2.5119,0.6,175.0,1100.0,0.34885
359,80.0,250.0,86.0,50.0,0.0,0.0,0.0,50.0,0.0,0.15,0.15,175.0,1100.0,0.72662
478,80.0,40.0,3.645,34.28571429,0.0,15.0234511,0.336870784,40.0,0.269741992,0.342857143,0.5,175.0,1100.0,0.31677
381,80.0,2.0,5.0,85.52915767,0.0,14.47084233,0.5,30.0,0.5,4.276457883,0.8,120.0,924.7552906,0.95546
84,80.0,25.0,17.64,85.52915767,0.0,14.47084233,0.336689866,57.25484701,0.230980813,2.25,0.8,175.0,1100.0,1.35213
47,80.0,177.3537945,46.44061618,85.52915767,0.0,14.47084233,1.25,20.0,2.695305855,0.342116631,0.716088856,175.0,1100.0,0.89151286
244,80.0,6.0,1.0,100.0,0.0,0.0,0.319707965,0.0,1.216631476,2.0,0.0,125.0,1100.0,0.2649
174,30.0,21.20177116,10.99479906,80.595,0.0,19.4,0.698133711,30.0,0.386906671,1.6119,0.6,123.4933406,1100.0,0.35713
308,40.0,3.33,6.25,85.52915767,0.0,14.47084233,0.5,40.0,0.5,1.710583153,2.0,120.0,870.0,0.395
536,60.0,270.0,45.3593416,85.52915767,0.0,14.47084233,2.253014729,57.95189289,1.693547103,0.256587473,0.5,175.0,1100.0,0.52433
340,80.0,5.0,5.0,75.0,0.0,17.5,0.13,4.8,0.25,0.2,0.025,50.0,1100.0,0.84102
477,80.0,40.0,3.645,85.71428571,0.0,14.28571429,0.583695267,40.0,0.477445702,0.857142857,0.5,175.0,1100.0,0.46435
95,90.0,122.8661049,8.0,85.52915767,0.0,14.47084233,0.052631579,40.0,16.66666667,1.710583153,0.96,125.0,1100.0,0.87297
435,60.0,95.0,63.5,85.52915767,0.0,14.47084233,0.15,40.0,0.2,0.829632829,0.6,175.0,1100.0,0.44494
419,90.0,4.41005401,5.0,74.37742114,16.76812396,8.854454898,0.176,30.0,0.333,0.36458218,0.1,90.0,980.0,2.7118
318,80.0,3.33,6.25,85.52915767,0.0,14.47084233,0.5,40.0,0.5,1.710583153,2.0,120.0,870.0,0.87
504,80.0,20.0,5.0,74.37742114,16.76812396,8.854454898,0.0,100.0,0.0,2.734366353,0.1,125.0,1100.0,1.04232
509,80.0,50.0,5.0,52.87553066,0.0,16.94728547,0.33,70.0,0.33,0.79313296,0.57,125.0,1100.0,1.44713
451,60.0,4.0,5.0,74.37742114,16.76812396,8.854454898,0.2,30.0,0.3,1.367183177,0.1,90.0,1000.0,1.45309
343,25.0,22.36134449,5.0,76.72992366,2.378541997,15.30031216,1.425,46.1,0.37,1.977711641,0.4,125.0,1100.0,0.08815
278,80.0,40.0,3.645,59.70877787,0.0,9.941511515,0.33,40.0,0.33,2.5,0.5,175.0,1100.0,0.293
3,80.0,40.0,4.0,85.52915767,0.0,14.47084233,0.1,60.0,0.28,1.282937365,0.3,115.0,360.0,1.01149
49,80.0,50.0,4.0,85.52915767,0.0,14.47084233,0.33,40.0,0.33,0.855291577,0.5,50.0,1100.0,1.42634
52,80.0,50.0,4.0,85.52915767,0.0,14.47084233,0.33,40.0,0.33,2.56587473,0.5,50.0,1100.0,2.27457
241,90.0,2.0,5.0,74.37742114,16.76812396,8.854454898,0.25,30.0,0.5,1.5,0.4,120.0,870.0,2.14533
69,60.0,10.0,20.0,100.0,0.0,0.0,0.667,100.0,0.428571429,1.5,1.0,88.0,1100.0,0.8064
87,80.0,25.0,17.64,85.52915767,0.0,14.47084233,0.348193311,60.56907602,0.26292885,2.25,0.8,175.0,1100.0,1.02906
141,50.0,32.8446522,1.0,85.73,0.0,14.27,0.176470588,20.0,0.176470588,1.7146,0.5,125.0,1100.0,0.5149
441,30.0,4.0,5.0,74.37742114,16.76812396,8.854454898,0.2,30.0,0.3,1.367183177,0.5,90.0,1000.0,0.76755
117,80.0,50.0,4.0,85.52915767,0.0,14.47084233,0.428571429,20.0,0.428571429,0.38,0.2,50.0,1100.0,1.74647
529,70.0,11.050558,5.0,85.52915767,0.0,14.47084233,0.25,40.0,0.5,0.4,0.1,90.0,980.0,1.43602
55,80.0,50.0,4.0,85.52915767,0.0,14.47084233,0.33,40.0,0.33,3.421166307,0.2,50.0,1100.0,2.00022
158,80.0,20.0,5.0,74.37742114,16.76812396,8.854454898,0.0,100.0,0.0,2.734366353,0.051,125.0,1100.0,1.14842
437,120.0,15.0,6.25,85.52915767,0.0,14.47084233,0.0,46.5,0.550215476,0.086718013,0.4,50.0,1100.0,0.44347
290,70.0,4.0,5.0,74.37742114,16.76812396,8.854454898,0.25,30.0,0.5,1.367183177,0.5,125.0,1100.0,1.427
219,80.0,60.0,25.0,0.0,14.7,23.4,0.566178695,30.0,0.438359376,3.0,0.7,125.0,1100.0,0.00517
471,80.0,50.0,25.0,0.0,75.9,24.1,0.432355306,30.0,0.551156983,3.0,0.7,125.0,1100.0,0.83069
350,60.0,55.44484811,25.0,79.37854279,2.460646234,15.82845943,1.425,46.1,0.37,1.227587835,0.4,175.0,1100.0,0.51362
252,80.0,50.0,25.0,85.73,0.0,14.27,0.33,60.0,0.25,0.0,0.8,175.0,1100.0,0.716
75,60.0,2.0,25.0,85.52915767,0.0,14.47084233,0.361332014,62.14057076,0.240665267,2.138228942,0.8,175.0,1100.0,0.69569
191,60.0,4.0,5.0,44.62645268,10.06087438,5.312672939,0.176470588,40.0,0.388888889,0.4,0.1,50.0,980.0,1.32658
569,120.0,40.9654027,4.0,51.42857143,0.0,24.59807287,0.176470588,100.0,0.176470588,0.462857143,0.5,175.0,1100.0,1.13053
54,80.0,50.0,4.0,85.52915767,0.0,14.47084233,0.33,40.0,0.33,3.421166307,0.05,50.0,1100.0,1.65038
24,100.0,75.0,50.0,100.0,0.0,0.0,0.0,100.0,0.0,0.25,0.25,50.0,825.0,2.02485
304,60.0,2.0,5.0,85.52915767,0.0,14.47084233,0.5,50.0,0.5,2.0,0.3,120.0,870.0,1.28
500,80.0,40.84253457,25.0,74.37742114,16.76812396,8.854454898,0.43,40.0,0.33,0.911455451,0.4,50.0,1100.0,0.85829
461,90.0,4.0,5.0,74.37742114,16.76812396,8.854454898,0.2,30.0,0.3,0.36458218,0.1,90.0,1000.0,1.86112
417,70.0,3.070466907,5.0,74.37742114,16.76812396,8.854454898,0.176,30.0,0.333,0.36458218,0.1,90.0,980.0,2.0144
6,80.0,75.0,50.0,100.0,0.0,0.0,0.0,100.0,0.0,0.5,0.25,125.0,1100.0,1.61873
426,60.0,25.0,4.0,85.52915767,0.0,14.47084233,0.15,40.0,0.2,1.214514039,0.6,175.0,1100.0,0.72402
571,80.0,46.54984771,4.0,0.0,75.66401816,24.33598184,0.33,40.0,0.33,1.930846742,0.549794743,125.0,1100.0,1.50067
163,60.0,4.0,6.974660224,40.0,0.0,22.87544371,0.5,30.0,0.5,0.4,1.0,125.0,1100.0,0.17403
28,20.0,20.0,5.0,74.37742114,16.76812396,8.854454898,0.267789667,100.0,0.419134153,2.734366353,3.0,125.0,1100.0,0.40423
549,80.0,300.0,25.0,85.52915767,0.0,14.47084233,0.1,47.0,0.2385,0.1,0.1,175.0,1100.0,1.19877
361,20.0,40.0,5.0,74.37742114,16.76812396,8.854454898,0.53281198,100.0,1.035837366,2.734366353,3.0,125.0,1100.0,0.14707
436,120.0,15.0,6.25,85.52915767,0.0,14.47084233,0.0,46.5,0.566669369,0.02736933,0.4,50.0,1100.0,0.32389
528,60.0,12.7087867,5.0,85.52915767,0.0,14.47084233,0.25,40.0,0.5,0.4,0.1,90.0,980.0,1.19793
485,80.0,12.94077278,5.0,59.0,0.0,16.0,0.4,40.0,0.0,0.885,0.4,125.0,1100.0,0.94488
57,80.0,50.0,4.0,85.52915767,0.0,14.47084233,0.33,40.0,0.33,3.421166307,2.0,50.0,1100.0,2.27999
